1.401895407527804082e+03
1.256054472988400221e+03
1.160427014910387697e+03
1.088953714078206758e+03
1.032933570581837330e+03
9.879369832824620516e+02
9.504434842990018524e+02
9.189276800317567222e+02
8.912604543171685236e+02
8.672429968059652765e+02
8.455392002552036956e+02
8.261071700350560150e+02
8.083157634748704368e+02
7.923648356346552646e+02
7.778589377266082465e+02
7.647846506721186870e+02
7.524959457020382843e+02
7.413720179199467566e+02
7.308779067415347299e+02
7.215707411211242288e+02
7.127197671616440857e+02
7.041417853240058093e+02
6.963208052986715302e+02
6.889526163780686829e+02
6.820157899589346471e+02
6.754727365176362355e+02
6.690422612663072641e+02
6.630028748199023312e+02
6.573021219634939598e+02
6.519693845082442749e+02
6.467409256678673728e+02
6.418159115559269594e+02
6.370115344406821123e+02
6.324011558334386791e+02
6.279225132071474036e+02
6.237869693822415229e+02
6.196329607694559627e+02
6.155910119342332791e+02
6.119121608266165140e+02
6.081145532279082317e+02
6.045547823998850845e+02
6.010774119742693529e+02
5.976337992618952057e+02
5.943911989374605582e+02
5.911333941625599664e+02
5.881745369317633276e+02
5.850938447342894051e+02
5.821769419509952286e+02
5.792420688227780374e+02
5.764614231334034002e+02
5.738309282863040153e+02
5.710297009773928494e+02
5.683676070142092840e+02
5.659251747690756247e+02
5.634206348176219308e+02
5.610554048952260473e+02
5.585762560072756742e+02
5.562039589144106912e+02
5.540056720245873976e+02
5.516884071143753090e+02
5.494800283081510770e+02
5.473868246600040948e+02
5.453557770974902041e+02
5.433268824116759106e+02
5.412113794883485980e+02
5.392412407493329738e+02
5.372885556607947137e+02
5.353372833867035752e+02
5.335514106477228324e+02
5.317690242133679703e+02
5.298580647688929730e+02
5.281343060528934075e+02
5.263231706567897845e+02
5.246539681546908014e+02
5.230042341588408590e+02
5.213204953634873391e+02
5.197525788564216782e+02
5.180585570173873293e+02
5.164847501419907303e+02
5.147769148632713723e+02
5.133397411948286617e+02
5.118931706657574523e+02
5.104358014905165533e+02
5.089172191584544862e+02
