-5.991369083184101135e-02,-3.266482532556033019e-02,9.044172389250274002e-02,-8.437315035300570198e-02,4.985811596615766922e-02,7.875431533129262363e-02,2.571075899670567932e-01,1.178715928783555800e-01,-2.153443189111869382e-01,5.877897792164876040e-02,5.242134496759673357e-02,3.066300235444557876e-01,9.016443085829847770e-02,-3.129146968518919381e-01,2.609487992470908568e-01,8.716151771381261404e-02,2.767205623847029949e-01,-6.660191079300148420e-02,-1.518530396042507870e-02,-1.959258446900273842e-01,-8.371339817246427339e-02,-1.040005897994052304e-02,-2.085429274150588375e-01,1.011553463598901213e-02,9.090542550710012382e-02,2.380057214661666642e-01,1.274555793496175149e-01,2.540838045062968065e-01,3.048386523951972515e-01,3.489161204380068076e-02,3.017481209639836237e-01,1.820658229447010001e-01,1.776536196658210220e-01,1.414816782454770827e-01,-3.864602887055436364e-02,1.303496950953813571e-01,-3.028904237043506670e-02,7.983336388987845311e-02,3.335953476752141073e-02,1.293989318898645657e-01,1.164994226063429533e-01,-1.976780635416580667e-01,-2.371239202381094091e-01,3.022681210540522634e-01,-9.410748235213682589e-02,2.144604111341950614e-01,1.108889988453917314e-01,6.751762331133040473e-02,-4.491417538101911966e-02,6.378684165953174730e-03,3.537584294342860369e-01,3.019932874988464147e-02,-3.322695816107459899e-01,1.337858324041817648e-01,-1.089005903374942741e-01,-3.109616437480501872e-01,5.569883883515432954e-01,-3.476287224532658305e-03,2.739332087585560349e-01,2.046371467171031674e-02,2.630659047219624513e-01,-1.463203119071049552e-01,-2.295559916589201555e-01,-6.740717047429614639e-02,1.362575199132150250e-01,3.478635706571723829e-01,3.824640398131576302e-01,2.787311978705418469e-01,-2.304429041991885307e-01,-3.277323393809898899e-01,1.777618559579428048e-01,5.273295050945629725e-02,-1.551333085237008025e-01,4.851622640113407471e-03,-2.658312423154688409e-01,-2.109556548758563799e-01,2.952631703025802024e-01,2.376057079770782510e-01,-5.262884220844877420e-02,-1.688977596273266990e-01,-3.025094093658020622e-01,1.207865640440317634e-01,3.120130280005825596e-02,-2.353447746174186783e-01,1.658783713091726564e-01,2.146324262860966614e-01,1.448565018709677132e-01,-1.770598516325203042e-01,1.025478696224189079e-01,-2.061300754943389824e-01,1.894116930032281876e-01,6.832349133578481670e-02,-3.899126646573406463e-01,2.207733575955908301e-01,-1.846418989622409523e-01,1.111020405416237311e-01,-1.877535899707236111e-01,1.111436777574962842e-01,2.713501167201388675e-01,1.295619885064082932e-01
1.919967067228491864e-01,2.432390769699849520e-01,2.907063904214642891e-01,-2.991749641844717589e-01,-3.375021457003721248e-02,-2.752085684132354326e-01,-7.726889367723914492e-03,-2.974745022485651980e-01,-1.134848202346013524e-01,-1.134780064805031435e-01,1.327472745921220443e-01,-1.895774572632121652e-02,4.176685923152953506e-02,-1.601938378470458418e-02,7.835752868439765928e-02,9.501903714465126383e-02,3.202503236284470756e-01,-2.571805526419017607e-01,3.262825823280934290e-01,3.023939160435808460e-01,-3.949747121314908238e-01,9.520637826618434663e-02,1.341864631248844142e-01,6.459956078828491544e-01,3.213957217572430136e-01,3.473554196619645928e-01,-5.723888281057453592e-02,5.129520106278868674e-01,1.224034404957556263e-02,8.195852298618098997e-02,-1.879265992662044193e-01,3.578879989383780269e-01,1.342102628387640273e-01,1.006273754397121051e-01,-3.411180387942118197e-01,-2.234370432225352976e-01,-7.114059820566081063e-03,-5.617726255030722898e-02,-2.255331320599363726e-02,-1.156117096930850963e-01,1.590886896749229285e-01,2.625139251700980836e-01,1.605564101141281341e-01,-3.278375182398346466e-01,2.239156213508542437e-01,-2.452489024520345673e-01,2.892036952203704270e-01,2.864463838075149149e-01,2.954642257499966451e-01,-5.103911008127565152e-01,3.402152232605472615e-01,5.936340268528343678e-03,2.540101267542557023e-02,-4.801522788089348376e-02,1.851986413434919543e-01,-2.350567879987456310e-01,1.925932472361534253e-01,-3.683544616010137746e-02,4.132166597929086693e-01,2.428888324967145018e-01,-3.439107160397396612e-01,1.992908039647189322e-01,-9.484322853402467335e-02,2.727305197377962731e-01,-2.738500137834932735e-01,-4.076395689500146580e-02,6.089585846508975830e-01,-3.381298545772961142e-03,-7.886843156548754841e-02,3.132571273717957294e-01,1.776428382053292787e-01,-3.185789111677858054e-01,1.135306658500733791e-02,-2.521730951081844752e-01,-2.303609565794922098e-01,2.726357086074352454e-01,1.215735511003960961e-01,5.072129936286111640e-01,1.982355987138513520e-01,-1.092051037166703320e-01,2.012064047353195190e-02,3.131096150834301040e-01,2.264263229408594036e-01,1.006966859408766346e-01,1.654036586341965306e-02,-4.823079983212408273e-01,3.435689269707016269e-01,-3.291194265227747606e-01,-1.620399403912774206e-02,2.319024305186848101e-02,2.528625982673122219e-01,-3.200634080585368912e-01,-2.542131577650092455e-01,2.028213832213805745e-01,-3.907296521901396785e-02,-3.857227666088918622e-02,6.867757954844055934e-02,-1.245060212130679085e-02,2.985743446946624302e-01,5.940104658114147007e-01
-2.195328342204689448e-02,2.603616128362092330e-01,1.675477342839194472e-01,-2.986975721230029635e-01,-1.815324539012393157e-01,-1.059941942384035329e-01,-9.079070918904233456e-02,-2.604204183348122204e-01,7.627399947270634140e-02,-1.971650667683361516e-02,8.926398873624014074e-02,8.048284649389444989e-02,5.624950569440374804e-02,1.096097171115817392e-02,-3.929342019195481567e-02,-6.405530790276944830e-02,3.971300688196651718e-01,-2.253608249322172907e-01,5.977876476908854791e-02,1.791721895475434090e-01,-1.415575009308908117e-01,2.434198484438814328e-02,-7.030573918663218791e-02,2.897220693451052487e-01,5.000671820233443948e-02,-3.042239861672177414e-01,2.303731109785403519e-02,5.645086231070869376e-01,1.319359422312932906e-01,4.409935264051675907e-01,3.159562564239593030e-02,4.272665738311178241e-01,1.751244505849947064e-01,-5.739201001921253459e-02,1.641099599550271959e-01,-9.019920270835951603e-02,1.302392719400244925e-01,2.262014501399374211e-01,1.720599377306702982e-01,1.059084904130754845e-01,-1.426507163296334424e-01,1.658660796784559022e-01,-1.580758239797261933e-01,2.243797523498425595e-01,2.669568381654268685e-01,3.692266301754519864e-01,7.515173058282281771e-02,2.632510390189413130e-01,-4.398775758447678874e-02,3.588354398543343315e-02,4.601829333800638855e-01,-1.262411384718756802e-01,3.486976587056908050e-01,6.041200188111942732e-02,-3.738345195546716876e-02,-7.522461214694638187e-02,4.121976937521447393e-02,-1.237931192223255955e-01,8.098931514663225417e-03,1.277232096176635634e-01,7.758853075907137797e-02,-7.231903395843750637e-01,7.581890175832034506e-02,9.203539190910403622e-02,1.968740177493415178e-01,-4.860922036891027198e-02,1.752519402031402218e-01,6.407589389325140695e-03,5.088315715128710094e-03,8.528621211337179819e-02,3.331856194808161531e-01,1.214725578421806673e-01,2.092001242503362946e-01,-2.173874048497407563e-01,-1.669142350871342662e-01,2.911644521602635982e-01,-2.300563491296400698e-01,5.911178420229412644e-01,2.053006881027053532e-01,-6.039221333210482295e-02,-2.162093163330371104e-01,1.829849556500855456e-01,2.777621534639366785e-01,-1.061330018236769229e-01,1.043449788174654058e-01,-1.963016254523803905e-01,5.372735555228753679e-01,-4.808428842559705485e-01,-2.079675639107154972e-01,-1.565421429234274964e-01,5.836129629893561238e-02,1.272660416701854036e-01,-4.146938188429502570e-01,-4.732698727890415069e-02,-2.565118620979417452e-02,1.829330776978751183e-01,-5.214626296249546406e-02,1.035649536060483239e-01,2.416450948104591490e-01,2.080783799261049227e-01
2.459834010891538691e-01,1.004066889108139460e-01,3.294679966697054430e-01,1.305609726015533323e-01,9.212757447525245225e-02,-6.777147259727572641e-03,1.975620659931488776e-01,-1.537400022516159301e-02,1.346591935490762393e-01,3.532060913386506074e-01,-3.525307546505101475e-01,1.867505923097828244e-02,3.795622878694307478e-02,2.706737433741906659e-02,1.504903128719848049e-01,5.299101805773676066e-01,-5.259412904760561724e-02,6.265870500449334524e-02,3.154876093426666195e-01,-1.829053249045478891e-01,2.588205362057959258e-01,1.829373528005207583e-01,-4.279869564501266599e-02,1.580906051397414080e-01,-1.412276490996007827e-01,2.926779221832224720e-01,-2.771745445042585534e-02,-1.095013409512759356e-01,7.158702067468664110e-02,1.818674771068230778e-02,9.806793002209880650e-02,9.825344374605292364e-02,1.091914191201984602e-01,-4.899474124073483622e-02,-2.091072663352885053e-01,1.476851639447646913e-01,-3.860963793418401707e-02,-1.077827605930004595e-01,-1.928173315407815391e-01,-2.871466972061794132e-01,-1.416091880402546022e-01,4.015562528173752255e-02,1.283555034731985178e-01,-3.477892593184350040e-02,-7.182965755797413032e-02,4.786969757487424815e-01,7.153026173625962603e-01,-2.403945718325628811e-01,-2.486303245725924316e-01,2.962150140024404354e-01,1.734153766355048254e-01,-3.241404630131341363e-02,6.468149684311720431e-03,6.741378697604201442e-02,2.649271989535851857e-01,4.055577883985859722e-01,-1.505170418001108845e-01,1.664616128642026627e-01,2.035639223022302768e-01,4.140957140522465441e-01,6.108201949238517385e-03,-1.659016646643181880e-01,3.466504710859069638e-01,1.993363713252495339e-01,-2.609695776650367352e-02,1.607424543554350216e-01,6.108205523918033841e-02,-5.960625805662489451e-02,8.345260983979577163e-02,2.324291413212617105e-02,4.975889377520604784e-01,1.151093680815010178e-01,-3.022198824756930011e-02,2.012805842172847859e-01,4.264279592477079189e-02,1.935646217874221683e-02,3.925066874416489188e-02,1.095222961499139891e-01,6.984325623875211608e-01,4.831116501729448287e-01,7.605883097216601385e-01,3.137983823694854291e-01,3.449959730030108807e-01,4.113317808652511287e-02,-4.535136575487489496e-01,-2.272816432759899585e-01,4.476830646246221512e-02,7.957890160761078510e-03,5.512236332360318652e-02,-6.173078865816962642e-03,3.167488278859390688e-02,8.879367744746194391e-02,-8.825206184493822326e-02,-2.994040257749671086e-01,-1.890169312399934964e-02,4.697411454183168106e-02,4.103350665203347458e-01,-1.650482290442557842e-02,2.672221237093750923e-01,-1.096138816761498130e-01
2.472056788733957844e-01,2.268628843421287566e-01,3.422364933088966471e-02,-1.508651781567872940e-01,-1.190347720684772946e-03,1.606765465869539611e-01,1.134422684717029534e-01,1.325318931273347101e-01,-3.219995503127351943e-01,9.262268328472154921e-02,5.710717439944892893e-02,-2.034106359870462566e-01,3.647268448373745808e-02,-2.730565251934399806e-01,2.398933193710893474e-01,1.401417708897690143e-02,1.960132557920860608e-01,-2.925067381816189860e-01,9.047123498288537832e-03,-1.173002393804880167e-01,-1.207686874080661152e-02,-2.964061987022711953e-01,-1.659269425058904901e-01,3.205474565047636837e-01,2.257369968131996696e-01,2.934258432431658958e-01,-1.101669646714126538e-01,6.621333930878663399e-01,3.606182726084862233e-01,3.611657937281871344e-01,-1.563674476989980744e-01,1.001901173239366644e-01,4.046722549145820302e-01,7.138173879239920194e-02,1.983118370587869939e-01,-1.373642583767853420e-01,4.101301259047263059e-01,5.091007643156570950e-01,5.059817098652252820e-01,5.182310347477189078e-02,-4.662047635972385029e-01,-1.240531590884695751e-01,8.195763046013886111e-02,1.134867025281556530e-01,5.324697868303281956e-01,-1.338577095247800962e-02,2.368517327024779184e-01,3.835417573478247522e-01,5.517562156900104181e-02,1.024843366610452555e-01,7.917788779752757411e-03,4.445930128596323194e-01,6.716413361117719999e-03,-1.260646706663536287e-01,2.523631213244882932e-01,3.296276187491591902e-01,3.511215143571916331e-01,-3.580373721535318188e-01,1.621231387651236588e-01,-1.768854163706598814e-01,-1.739242806421270326e-01,-2.514203139313545693e-02,6.004908493528532398e-01,2.185464639533672149e-01,-1.145539280263450366e-01,-5.531779351738490558e-01,3.726476232312713743e-01,-2.751372841094527552e-02,-1.542614670666320013e-02,6.249877323379047361e-02,3.954228654378403873e-01,3.667742136334660175e-01,8.066547207112904905e-02,1.286072580961586942e-01,-1.077825138386258180e-01,2.885345987301888293e-01,-6.349456057413856158e-02,-2.097866506937850206e-01,-3.089195465822061615e-01,2.320177315903984572e-02,-3.328787081393429909e-02,-8.991441618195593344e-02,5.301045870489480283e-01,3.404368476082240136e-01,-2.248089480667902207e-01,-1.219905510619746919e-01,-1.422027399054406720e-02,-2.490433783192055606e-01,2.720906758497309008e-01,-4.950395751330839006e-02,-1.450917898185948851e-01,-3.703421298814809637e-01,-1.481242539048135964e-01,4.617702996823438988e-01,5.402057229960201268e-02,1.348324878926884518e-01,-1.682065167374176273e-01,3.364138768628235909e-01,-5.836985788948406001e-02,-2.614934255321268997e-01
4.815915941748231260e-02,1.411840774099220042e-01,3.780037973906745785e-01,1.240939299092810033e-01,-1.315343326483670895e-02,1.155634166425173054e-01,-7.781502282509183965e-02,4.745569232309005542e-02,-9.613394812500311581e-02,5.798722933488889009e-01,4.265091511847726724e-01,-1.691002268049082713e-01,-1.599436050246955399e-01,2.872101385529595152e-01,-1.689386212959891054e-01,2.824066320502809369e-01,-1.245459904842952450e-02,4.289435310349574149e-01,3.532269218457891879e-01,3.597366501438386405e-02,-4.395056404693348240e-01,5.455227661540747175e-02,-3.830975692383285086e-02,4.726591614187517637e-02,1.504590399122252842e-01,1.549830930024419413e-02,-1.241581259612870441e-01,1.067482389633104128e-01,8.347988479058642344e-03,1.575728220253392597e-01,2.640871251122305918e-01,2.442981561895044840e-01,2.772450293707739433e-01,2.450816836207125038e-01,1.670940610621420297e-01,1.044192978428468421e-01,-4.464489899460120231e-02,1.770124529338602815e-01,9.566000880483582769e-02,-4.013121389149386098e-01,-1.051424843078591354e-01,3.480043729652524953e-01,5.633379083139934684e-02,-2.341017705145349292e-01,-1.737380997804530980e-01,4.017061816410319453e-01,3.096265360173698911e-01,3.449596289257981785e-01,-1.612578764409420551e-01,-2.506572500315885077e-01,5.936221804235736199e-01,-1.691333834682067216e-01,2.509187506903266529e-01,1.350762204081338604e-02,-7.648274746287095534e-03,-7.106721479712718205e-03,-3.061076024200136067e-02,2.281612890450345627e-02,-9.840865854700385496e-02,2.152762279003350987e-01,1.661333774690990917e-01,-3.058128526749596260e-02,2.783797158361412949e-01,3.457629505911619661e-01,1.740753916666036016e-01,2.555108596589616421e-01,3.737656977204012465e-01,-1.321572323473416133e-01,-1.990247417019853915e-01,-2.444473524824868627e-01,4.102932078155688833e-01,-2.795577462708531691e-02,5.968865078626073989e-02,5.570835483104168845e-02,-1.469793235538071827e-02,-8.538603317931944825e-02,3.968385706175112798e-02,2.692078239434920750e-01,3.686689713478756292e-01,3.604034489945650011e-01,2.009080121655724277e-02,-1.560030586864530888e-01,-3.668644001354969819e-01,-2.433348459573259348e-01,5.532358476667355134e-03,-2.519910719075537514e-02,-1.771705119896520575e-01,-7.285944378793758613e-02,3.209694087902736914e-01,6.752303107479407096e-01,-1.200956738501511023e-01,-5.995970675446418707e-02,1.121181816453639263e-01,3.378395053758785349e-01,3.214028118635532949e-01,1.736071742945490826e-01,-4.308849987360771627e-02,-1.425702246785479910e-01,-1.277771638796112441e-01,-2.119565464015530643e-01
2.704915141768198250e-01,1.597960551032185372e-01,3.683465781470101619e-01,-8.337383605103375339e-02,2.094926319420380434e-01,2.768837516748722666e-02,-2.347698851398294373e-01,2.936294200200597823e-02,1.386049456855522055e-01,-2.159452480313699477e-03,3.635306223539001846e-02,3.027038501397191217e-01,-2.148133725031063923e-01,3.712842937877295496e-02,1.207591237191848466e-01,-1.569341323127372567e-01,1.765902339482946781e-01,3.654806598970685716e-01,-1.603534964493097403e-01,-1.998635494556891545e-01,1.227063241515123498e-01,-2.064237657164416928e-01,2.541730096488101776e-01,-7.083413522782236460e-02,2.353016386554131478e-01,3.158523096993863799e-01,-4.000734091150244531e-02,5.581445359390542482e-02,2.770559598202380069e-01,-2.103007674905798541e-01,-2.715541487021571054e-01,4.929976210928090768e-02,3.016009334268013667e-02,-1.524383491472722507e-01,-6.188876252696265401e-02,-2.385988809674370048e-01,3.151365240883720331e-02,7.274182466594131258e-02,5.440402915058014655e-01,-3.830566317731941006e-01,-1.588177721596871761e-01,7.857103495759415468e-02,2.066562472896001090e-01,3.400699376563711129e-01,7.995196639993512600e-01,-1.794903434417335908e-02,-5.428014641015569547e-02,2.832181244058868952e-01,1.768434412669705191e-01,2.060621839148494422e-02,3.259968910576040990e-01,-6.353157761800921899e-02,-1.152700643885563175e-01,-3.874050396757897086e-01,2.576794637359048901e-01,-4.330352807839023960e-02,3.305573872027994797e-01,-1.946675208054502448e-01,-7.069688539241904268e-02,2.879962442262763433e-01,-2.525945024692412000e-01,-2.827997975035854705e-01,1.037879279198743177e-01,1.842301798814179881e-01,8.472313171653382546e-02,-2.341162078777474786e-01,-4.231013262047897405e-01,-6.576236191936114805e-02,-2.239688055634059607e-02,4.687404084597467796e-02,5.144557991218055015e-01,3.412348266433635757e-01,2.837962236927950577e-01,3.358817292373582619e-01,2.304644485823078431e-02,1.460429463087547508e-01,3.173033826486960085e-01,3.376137467988022944e-01,3.853180453192473487e-01,3.816296242978031161e-01,-6.656802570571129785e-02,1.244658541716007344e-01,-9.573769260023996461e-03,-1.615865107389642397e-01,-2.855928678536566179e-01,1.253777776134661903e-01,1.768955092254758388e-01,-3.012897911604262569e-01,3.036707625661638765e-01,-2.340702273205953199e-01,-3.122456989139362760e-01,2.653610155828588502e-01,2.876332795158746403e-01,3.010316019151097477e-01,1.524693779500055912e-01,1.248817047151351417e-01,-3.274314660101689811e-01,3.253972861573058983e-01,-2.042783739453130909e-01,-2.102068781350131810e-01
3.840579489107234235e-01,1.789731826824343119e-01,5.980791983066444661e-01,2.369489509237346636e-01,-1.990578707899604005e-02,-7.104864492825611888e-02,-3.130055726337180877e-01,2.444311356848872518e-01,2.854837180350596748e-01,2.814998227743333720e-02,3.731040219031589444e-01,-8.788668858550320595e-02,4.759490003059893559e-01,1.093432806797969281e-01,-3.211827492961054631e-01,-1.023140920859649805e-01,2.775140712135650278e-01,6.654139959918256020e-01,6.645733459941277621e-01,-6.351288381116432236e-01,3.847018261357201263e-01,-1.316357579566994861e-02,1.514249864694486580e-01,-2.632330998625884155e-01,-1.046322820560091765e-01,-4.697954972973297783e-01,5.470041109543102298e-01,1.388847685031540657e-01,3.980852472889170324e-01,1.456980796124713803e-02,3.277270899179466346e-01,1.582491548493659417e-01,-3.482599928544676815e-01,-2.917295505802251498e-01,-5.097569942143478916e-02,1.011363479364571910e-01,-3.698737085780220424e-01,2.427490096875899728e-01,4.669860089956673899e-01,2.953610011616636388e-01,1.340531535472078845e-02,-6.856444000949938333e-01,4.064998185534082209e-01,1.510189226807939072e-02,6.282996541713815608e-01,5.883782346977295408e-01,-3.565485323056554190e-01,7.044062376894358879e-01,-1.475432412101415902e-01,1.826958229143341994e-01,2.170218844451413664e-01,-9.213100029396562767e-04,4.277336411687811257e-02,-6.846306044170577532e-02,-1.290315685956792413e-01,-2.124121014096718163e-01,4.298498477029017439e-01,-2.857400039267644649e-03,1.019535220413744891e+00,-4.578120268501925660e-02,-5.563339017371863315e-01,-4.318305659187083451e-02,2.514149000365005771e-01,6.299291669177329300e-01,-1.342761105635803809e-01,2.285835213400999877e-01,-4.726771605151040001e-01,4.545682365533517122e-01,1.978258114960042835e-01,5.179614578515798762e-01,4.215350194606428680e-01,3.773238174553941171e-01,8.869849680970520386e-03,-5.333509442263628664e-01,2.069391706198902281e-01,-1.830434009341534718e-01,3.413229824213447339e-01,-1.245717612388425599e-01,-2.838912616737717665e-01,1.682928881248117181e-01,5.261323088590612596e-01,2.303212685518699412e-02,5.934491953611842341e-01,1.149916650219086345e-01,-1.224998226200547102e-01,-1.313263309557334280e-01,-1.485662925979810145e-01,-2.110409674011242687e-01,-3.980809491300292269e-01,-1.189826689669662013e-01,-5.916070969266463697e-01,1.333256670503916164e-01,-1.006117194142792381e-01,3.834788766908205915e-01,2.156487773901359303e-02,-3.988539825852858711e-01,-4.942706086663960219e-02,-2.650691268885931873e-01,1.884932480851174430e-01,4.715425191713675246e-01
3.446685342564749233e-01,-2.179398033275308233e-01,2.722129843494534573e-01,3.318049241300212726e-01,-2.353849136819617938e-01,-2.475212683575700456e-02,3.045366246712191693e-02,1.092677065701309347e-01,2.359359923888278057e-03,2.211590763033214613e-01,-2.739829906658344805e-01,-8.071079570448592977e-02,-4.902049463092993109e-02,1.853816095373450323e-01,-9.974615661659609958e-03,-1.069532301672147627e-02,5.257502717060078684e-03,8.528337963480536743e-02,1.217694752378368911e-01,2.533944523428697804e-01,1.911304303679435268e-01,4.318411071060621609e-01,9.305533530808566753e-03,3.462696842135620789e-01,1.351446866978153194e-01,-4.262749977813885122e-02,4.395264898079755123e-02,-4.588724295420062299e-02,2.308846916517128811e-01,-1.289222590708951621e-01,2.118546728284081693e-01,2.126052452904441670e-01,1.474541320952899859e-01,-2.880766879690290980e-02,-5.068095972630981549e-01,3.853020747323253337e-02,1.240794255936087664e-01,-9.313644180757001123e-02,-4.506275953853000615e-02,-1.981309690275712965e-01,6.625852718111359396e-02,2.094481522606035928e-01,-1.560212532146655062e-01,-2.237562630290816645e-01,1.143583804532190412e-01,2.767089757005143369e-01,2.177621583746806311e-01,-9.676589785188532966e-02,-3.406120898053303647e-01,9.579661170626566080e-02,1.859808282376778088e-01,8.932130702508088438e-02,1.768946206350517913e-01,1.635171572043973842e-01,5.705882269379164429e-01,1.656942388436851710e-01,-8.079196998067604552e-02,2.220239410563155658e-01,4.471338910359563545e-01,1.131978509810694367e-01,-1.720523693215883221e-01,2.614110189188791344e-01,1.435760995653109773e-01,2.097107476411029514e-01,3.775597014425116638e-01,-1.182088036900221309e-02,-6.833798315736387685e-02,-4.806582809714828042e-02,-5.200260067330838426e-02,2.213602340828152437e-01,4.119763979873610205e-01,1.538149144784663747e-01,9.739438592140671480e-02,1.977388075303510573e-01,-2.643903524594239940e-01,-1.385726946027914241e-01,2.651412731731855876e-01,7.030955019214890633e-02,4.743925532406607082e-01,1.120585333393143979e-01,3.249090448081840554e-01,3.951840803648618561e-01,4.751706319300054715e-01,4.415493424861522964e-01,-3.108786474849445369e-01,-1.927652022419743538e-01,-2.348980970218163267e-01,6.609483297885038189e-02,-3.165974986878354880e-01,1.911727481046716637e-01,-4.609721357528512656e-04,4.038238782281593497e-01,4.557866776142071447e-02,-1.046125623605120847e-01,-1.619763547541232529e-01,-2.671556737345534560e-01,1.630243093564583690e-01,-2.363936761684662102e-01,2.796600912219376345e-01,-4.738171396045794820e-02
4.029075006796926650e-01,3.705008605760057305e-01,7.335464759871898610e-02,-3.013166189068237633e-01,1.263142142623561726e-01,1.223389021043503055e-01,2.925253985248348412e-02,2.936056399754221058e-01,-1.653318655116524927e-01,-2.005166821088668061e-01,-1.594480612105312056e-01,-2.341343381216286212e-01,5.512197816417858665e-01,1.626958855687309080e-01,1.687018151461224403e-03,1.832001785403836736e-01,-4.452902133006483160e-02,1.208313905060122012e-01,2.891633442329522574e-01,-7.010730545146219572e-02,2.139395416743995748e-01,8.595347189895560236e-01,-2.174385039088911342e-01,-4.460197751133325172e-01,-3.538098457033034966e-02,-2.371513239644395046e-02,1.056150576963910265e-01,2.899975832557906696e-01,-2.541393106970886162e-01,2.713431177357930602e-01,3.986106096678282418e-01,7.910271272619477656e-02,-1.228447897602059913e-02,-9.390440240032757457e-02,-2.153774989647905813e-01,1.155332317791712970e-01,1.382967642348849890e-01,-6.221344305493846372e-02,1.599015555071599259e-01,1.454638133838916103e-01,-6.843365128742779913e-01,-1.924749335436337638e-01,5.924803527359804312e-01,4.775503837951115549e-01,2.104585070667404079e-01,1.315639206606731004e-01,1.613643900129093089e-01,4.236217196660853612e-01,-1.695322292103315365e-01,1.737195380804930356e-02,-2.951715420206812990e-02,1.874921003688397037e-01,-1.822788107474103136e-01,-9.570333888899745789e-02,-9.566500507385254648e-02,3.163699242894497665e-01,-2.163100500015182892e-01,-6.053232878821021012e-01,2.106087119141156205e-01,4.649542950624240001e-02,3.606450699568680696e-02,1.954750800856787374e-01,1.377876985207233951e-01,-3.634531858476495320e-02,-1.016197187212905945e-01,-1.578825668884042410e-01,-4.127808102037913707e-02,-4.985446011280550427e-02,6.130975161570686449e-01,1.361523515763052583e-01,1.530929625284626894e-01,7.670329128290798160e-01,5.037356151025988993e-01,2.466927751233105592e-02,3.737688839932630236e-01,2.308982961087253372e-01,6.604658482381160489e-01,2.885645939499421608e-01,-1.076302556185317894e-01,1.765839470169165704e-01,2.810021084506976463e-02,3.126083438789938745e-02,9.603234512357121389e-02,1.366450233068394471e-01,1.606763905281562710e-01,-2.521692843718593147e-01,2.476276490809707631e-01,-1.825768245860964201e-01,3.683822834023140480e-01,4.362053568678229964e-02,5.323473295936480554e-01,-1.639890455490972954e-01,1.043368760869076151e-01,6.084294110829961966e-01,2.691376544315999264e-01,5.454609363550568801e-01,-1.915946227621811160e-01,4.756705885102083808e-01,-1.593127949305001012e-01,3.780023338521846799e-01
